"posteam","defteam","season","season_type","week","yardline_100","quarter_seconds_remaining","half_seconds_remaining","game_seconds_remaining","qtr","goal_to_go","ydstogo","home_timeouts_remaining","away_timeouts_remaining","posteam_score","defteam_score","score_differential","wind","temp","go_for_it","home"
"HOU","CHI",2012,"REG",10,69,162,162,162,4,"0",12,1,1,13,6,7,8,54,"0","0"
"CHI","HOU",2012,"REG",10,60,65,65,65,4,"0",8,1,1,6,13,-7,8,54,"1","1"
"JAX","IND",2012,"REG",10,72,854,1754,3554,1,"0",2,3,3,0,0,0,0,50,"0","1"
"IND","JAX",2012,"REG",10,52,720,1620,3420,1,"0",10,3,3,0,0,0,0,50,"0","0"
"JAX","IND",2012,"REG",10,90,665,1565,3365,1,"0",10,3,3,0,0,0,0,50,"0","1"
"IND","JAX",2012,"REG",10,13,450,1350,3150,1,"0",11,3,2,0,0,0,0,50,"0","0"
"JAX","IND",2012,"REG",10,26,199,1099,2899,1,"0",8,3,2,0,3,-3,0,50,"0","1"
"IND","JAX",2012,"REG",10,1,463,463,2263,2,"1",1,3,1,10,0,10,0,50,"1","0"
"JAX","IND",2012,"REG",10,74,382,382,2182,2,"0",4,3,1,0,17,-17,0,50,"0","1"
"JAX","IND",2012,"REG",10,17,21,21,1821,2,"0",4,1,1,0,17,-17,0,50,"0","1"
"JAX","IND",2012,"REG",10,22,21,21,1821,2,"0",9,1,1,0,17,-17,0,50,"0","1"
"IND","JAX",2012,"REG",10,40,704,1604,1604,3,"0",5,3,3,17,3,14,0,50,"0","0"
"JAX","IND",2012,"REG",10,51,489,1389,1389,3,"0",31,3,3,3,24,-21,0,50,"0","1"
"IND","JAX",2012,"REG",10,78,434,1334,1334,3,"0",10,3,3,24,3,21,0,50,"0","0"
"JAX","IND",2012,"REG",10,71,312,1212,1212,3,"0",2,3,3,3,24,-21,0,50,"0","1"
"JAX","IND",2012,"REG",10,40,661,661,661,4,"0",16,3,3,3,24,-21,0,50,"0","1"
"JAX","IND",2012,"REG",10,35,643,643,643,4,"0",11,3,3,3,24,-21,0,50,"1","1"
"IND","JAX",2012,"REG",10,23,208,208,208,4,"0",2,3,1,24,10,14,0,50,"0","0"
"JAX","IND",2012,"REG",10,35,119,119,119,4,"0",1,3,1,10,27,-17,0,50,"1","1"
"KC","PIT",2012,"REG",10,57,735,1635,3435,1,"0",10,3,3,0,0,0,16,45,"0","0"
"PIT","KC",2012,"REG",10,57,633,1533,3333,1,"0",7,3,3,0,0,0,16,45,"0","1"
"PIT","KC",2012,"REG",10,74,418,1318,3118,1,"0",4,3,3,0,7,-7,16,45,"0","1"
"KC","PIT",2012,"REG",10,43,194,1094,2894,1,"0",3,3,2,7,0,7,16,45,"0","0"
"KC","PIT",2012,"REG",10,4,864,864,2664,2,"1",4,3,2,7,0,7,16,45,"0","0"
"PIT","KC",2012,"REG",10,17,545,545,2345,2,"0",8,3,2,0,10,-10,16,45,"0","1"
"KC","PIT",2012,"REG",10,88,431,431,2231,2,"0",6,3,1,10,3,7,16,45,"0","0"
"KC","PIT",2012,"REG",10,46,41,41,1841,2,"0",8,2,1,10,10,0,16,45,"0","0"
"PIT","KC",2012,"REG",10,75,828,1728,1728,3,"0",7,3,3,10,10,0,16,45,"0","1"
"KC","PIT",2012,"REG",10,15,504,1404,1404,3,"0",3,3,3,10,10,0,16,45,"0","0"
"PIT","KC",2012,"REG",10,50,320,1220,1220,3,"0",1,3,3,10,10,0,16,45,"1","1"
"KC","PIT",2012,"REG",10,46,232,1132,1132,3,"0",7,3,3,10,10,0,16,45,"0","0"
"PIT","KC",2012,"REG",10,13,761,761,761,4,"0",10,2,2,10,10,0,16,45,"0","1"
"KC","PIT",2012,"REG",10,70,695,695,695,4,"0",11,2,2,10,13,-3,16,45,"0","0"
"PIT","KC",2012,"REG",10,62,564,564,564,4,"0",3,2,2,13,10,3,16,45,"0","1"
"KC","PIT",2012,"REG",10,61,445,445,445,4,"0",1,2,2,10,13,-3,16,45,"0","0"
"PIT","KC",2012,"REG",10,77,352,352,352,4,"0",5,2,2,13,10,3,16,45,"0","1"
"KC","PIT",2012,"REG",10,60,258,258,258,4,"0",6,2,2,10,13,-3,16,45,"0","0"
"PIT","KC",2012,"REG",10,58,120,120,120,4,"0",1,1,0,13,10,3,16,45,"0","1"
"KC","PIT",2012,"REG",10,55,22,22,22,4,"0",15,0,0,10,13,-3,16,45,"1","0"
"NYG","CIN",2012,"REG",10,75,702,1602,3402,1,"0",5,3,3,0,7,-7,16,69,"0","0"
"NYG","CIN",2012,"REG",10,80,694,1594,3394,1,"0",10,3,3,0,7,-7,16,69,"0","0"
"NYG","CIN",2012,"REG",10,65,525,1425,3225,1,"0",10,2,3,0,14,-14,16,69,"0","0"
"NYG","CIN",2012,"REG",10,5,338,1238,3038,1,"0",3,2,3,0,14,-14,16,69,"0","0"
"CIN","NYG",2012,"REG",10,31,865,865,2665,2,"0",3,2,3,14,3,11,16,69,"1","1"
"NYG","CIN",2012,"REG",10,62,737,737,2537,2,"0",3,2,3,3,14,-11,16,69,"0","0"
"CIN","NYG",2012,"REG",10,37,464,464,2264,2,"0",2,1,3,14,3,11,16,69,"1","1"
"CIN","NYG",2012,"REG",10,10,262,262,2062,2,"0",9,1,3,14,3,11,16,69,"0","1"
"NYG","CIN",2012,"REG",10,41,77,77,1877,2,"0",6,1,2,3,17,-14,16,69,"1","0"
"NYG","CIN",2012,"REG",10,13,15,15,1815,2,"0",9,1,0,3,17,-14,16,69,"0","0"
"NYG","CIN",2012,"REG",10,68,801,1701,1701,3,"0",4,3,3,6,17,-11,16,69,"0","0"
"CIN","NYG",2012,"REG",10,87,725,1625,1625,3,"0",17,3,3,17,6,11,16,69,"0","1"
"CIN","NYG",2012,"REG",10,63,450,1350,1350,3,"0",4,3,3,17,6,11,16,69,"0","1"
"NYG","CIN",2012,"REG",10,32,859,859,859,4,"0",4,2,2,6,31,-25,16,69,"1","0"
"CIN","NYG",2012,"REG",10,65,740,740,740,4,"0",7,2,2,31,6,25,16,69,"0","1"
"CIN","NYG",2012,"REG",10,34,517,517,517,4,"0",3,2,2,31,6,25,16,69,"0","1"
"CIN","NYG",2012,"REG",10,39,499,499,499,4,"0",8,2,2,31,6,25,16,69,"0","1"
"NYJ","SEA",2012,"REG",10,40,578,1478,3278,1,"0",1,3,3,0,0,0,2,43,"1","0"
"NYJ","SEA",2012,"REG",10,76,395,1295,3095,1,"0",1,3,3,0,7,-7,2,43,"0","0"
"SEA","NYJ",2012,"REG",10,56,294,1194,2994,1,"0",6,3,3,7,0,7,2,43,"0","1"
"SEA","NYJ",2012,"REG",10,61,294,1194,2994,1,"0",11,3,3,7,0,7,2,43,"0","1"
"NYJ","SEA",2012,"REG",10,88,214,1114,2914,1,"0",17,3,3,0,7,-7,2,43,"0","0"
"SEA","NYJ",2012,"REG",10,93,528,528,2328,2,"0",6,3,2,7,7,0,2,43,"0","1"
"NYJ","SEA",2012,"REG",10,49,469,469,2269,2,"0",8,3,2,7,7,0,2,43,"0","0"
"SEA","NYJ",2012,"REG",10,85,356,356,2156,2,"0",5,3,2,7,7,0,2,43,"0","1"
"NYJ","SEA",2012,"REG",10,77,89,89,1889,2,"0",6,3,2,7,14,-7,2,43,"0","0"
"SEA","NYJ",2012,"REG",10,55,36,36,1836,2,"0",23,2,2,14,7,7,2,43,"0","1"
"SEA","NYJ",2012,"REG",10,74,813,1713,1713,3,"0",2,3,3,14,7,7,2,43,"0","1"
"NYJ","SEA",2012,"REG",10,47,656,1556,1556,3,"0",2,3,3,7,14,-7,2,43,"0","0"
"SEA","NYJ",2012,"REG",10,56,340,1240,1240,3,"0",1,2,3,14,7,7,2,43,"0","1"
"NYJ","SEA",2012,"REG",10,58,121,1021,1021,3,"0",13,2,3,7,14,-7,2,43,"0","0"
"NYJ","SEA",2012,"REG",10,65,432,432,432,4,"0",10,2,3,7,28,-21,2,43,"0","0"
"SEA","NYJ",2012,"REG",10,35,120,120,120,4,"0",3,2,3,28,7,21,2,43,"1","1"
"LV","BAL",2012,"REG",10,44,713,1613,3413,1,"0",1,3,3,0,0,0,6,61,"1","0"
"BAL","LV",2012,"REG",10,30,535,1435,3235,1,"0",6,3,3,0,0,0,6,61,"0","1"
"LV","BAL",2012,"REG",10,68,444,1344,3144,1,"0",2,3,3,0,3,-3,6,61,"0","0"
"LV","BAL",2012,"REG",10,55,866,866,2666,2,"0",5,3,3,0,10,-10,6,61,"0","0"
"LV","BAL",2012,"REG",10,3,605,605,2405,2,"1",3,3,3,0,10,-10,6,61,"0","0"
"BAL","LV",2012,"REG",10,16,200,200,2000,2,"0",4,3,3,17,3,14,6,61,"0","1"
"BAL","LV",2012,"REG",10,78,582,1482,1482,3,"0",8,3,3,34,17,17,6,61,"0","1"
"LV","BAL",2012,"REG",10,83,542,1442,1442,3,"0",10,3,3,17,41,-24,6,61,"0","0"
"BAL","LV",2012,"REG",10,7,344,1244,1244,3,"0",3,3,3,41,17,24,6,61,"1","1"
"LV","BAL",2012,"REG",10,77,284,1184,1184,3,"0",7,3,3,17,48,-31,6,61,"0","0"
"BAL","LV",2012,"REG",10,51,163,1063,1063,3,"0",6,3,3,48,17,31,6,61,"0","1"
"LV","BAL",2012,"REG",10,29,778,778,778,4,"0",22,3,3,17,48,-31,6,61,"0","0"
"LV","BAL",2012,"REG",10,10,456,456,456,4,"0",3,3,3,20,55,-35,6,61,"1","0"
"BAL","LV",2012,"REG",10,88,373,373,373,4,"0",11,2,3,55,20,35,6,61,"0","1"
"LV","BAL",2012,"REG",10,83,245,245,245,4,"0",9,2,3,20,55,-35,6,61,"0","0"
"BAL","LV",2012,"REG",10,73,120,120,120,4,"0",3,2,3,55,20,35,6,61,"0","1"
"TB","LAC",2012,"REG",10,82,201,1101,2901,1,"0",1,3,3,7,14,-7,10,80,"0","1"
"LAC","TB",2012,"REG",10,57,74,974,2774,1,"0",7,3,3,14,7,7,10,80,"0","0"
"TB","LAC",2012,"REG",10,22,778,778,2578,2,"0",4,3,3,7,14,-7,10,80,"0","1"
"LAC","TB",2012,"REG",10,62,547,547,2347,2,"0",9,3,2,14,10,4,10,80,"0","0"
"TB","LAC",2012,"REG",10,42,623,1523,1523,3,"0",6,3,3,17,21,-4,10,80,"0","1"
"LAC","TB",2012,"REG",10,91,471,1371,1371,3,"0",13,3,3,21,17,4,10,80,"0","0"
"TB","LAC",2012,"REG",10,50,336,1236,1236,3,"0",1,2,3,17,21,-4,10,80,"1","1"
"LAC","TB",2012,"REG",10,11,433,433,433,4,"0",5,2,3,21,31,-10,10,80,"0","0"
"LAC","TB",2012,"REG",10,16,427,427,427,4,"0",10,2,3,21,31,-10,10,80,"0","0"
"TB","LAC",2012,"REG",10,63,242,242,242,4,"0",5,2,3,31,24,7,10,80,"0","1"
"TB","LAC",2012,"REG",10,27,72,72,72,4,"0",3,1,0,31,24,7,10,80,"0","1"
"SF","LA",2012,"REG",10,79,791,1691,3491,1,"0",9,3,3,0,0,0,5,55,"0","1"
"SF","LA",2012,"REG",10,45,363,1263,3063,1,"0",3,3,3,0,7,-7,5,55,"0","1"
"SF","LA",2012,"REG",10,48,722,722,2522,2,"0",1,3,3,0,14,-14,5,55,"1","1"
"LA","SF",2012,"REG",10,77,399,399,2199,2,"0",2,3,3,14,7,7,5,55,"0","0"
"SF","LA",2012,"REG",10,49,168,168,1968,2,"0",16,3,3,7,14,-7,5,55,"0","1"
"LA","SF",2012,"REG",10,73,137,137,1937,2,"0",3,2,3,14,7,7,5,55,"0","0"
"SF","LA",2012,"REG",10,37,114,114,1914,2,"0",7,2,3,7,14,-7,5,55,"0","1"
"LA","SF",2012,"REG",10,90,49,49,1849,2,"0",4,0,3,14,7,7,5,55,"1","0"
"LA","SF",2012,"REG",10,53,660,1560,1560,3,"0",2,3,3,14,7,7,5,55,"0","0"
"SF","LA",2012,"REG",10,80,540,1440,1440,3,"0",9,3,3,7,14,-7,5,55,"0","1"
"LA","SF",2012,"REG",10,9,22,922,922,3,"1",9,3,3,14,7,7,5,55,"0","0"
"SF","LA",2012,"REG",10,21,609,609,609,4,"0",1,2,3,7,17,-10,5,55,"1","1"
"LA","SF",2012,"REG",10,67,323,323,323,4,"0",8,2,3,17,21,-4,5,55,"1","0"
"LA","SF",2012,"REG",10,73,780,780,780,5,"0",1,2,2,24,24,0,5,55,"0","0"
"SF","LA",2012,"REG",10,23,494,494,494,5,"0",8,0,2,24,24,0,5,55,"0","1"
"LA","SF",2012,"REG",10,35,173,173,173,5,"0",4,0,1,24,24,0,5,55,"0","0"
"LA","SF",2012,"REG",10,40,168,168,168,5,"0",9,0,1,24,24,0,5,55,"0","0"
"SF","LA",2012,"REG",10,57,108,108,108,5,"0",15,0,0,24,24,0,5,55,"0","1"
"MIA","TEN",2012,"REG",10,56,709,1609,3409,1,"0",1,3,3,0,0,0,20,78,"0","1"
"TEN","MIA",2012,"REG",10,86,580,1480,3280,1,"0",16,3,3,0,0,0,20,78,"0","0"
"MIA","TEN",2012,"REG",10,66,319,1219,3019,1,"0",15,3,3,0,7,-7,20,78,"0","1"
"MIA","TEN",2012,"REG",10,71,309,1209,3009,1,"0",20,3,3,0,7,-7,20,78,"0","1"
"TEN","MIA",2012,"REG",10,37,166,1066,2866,1,"0",2,2,3,7,0,7,20,78,"1","0"
"MIA","TEN",2012,"REG",10,22,548,548,2348,2,"0",4,1,3,0,21,-21,20,78,"0","1"
"TEN","MIA",2012,"REG",10,75,350,350,2150,2,"0",18,1,2,21,3,18,20,78,"0","0"
"MIA","TEN",2012,"REG",10,62,257,257,2057,2,"0",2,1,2,3,21,-18,20,78,"0","1"
"TEN","MIA",2012,"REG",10,64,190,190,1990,2,"0",7,1,2,21,3,18,20,78,"0","0"
"TEN","MIA",2012,"REG",10,19,32,32,1832,2,"0",6,0,2,21,3,18,20,78,"0","0"
"MIA","TEN",2012,"REG",10,71,228,1128,1128,3,"0",17,3,3,3,31,-28,20,78,"0","1"
"TEN","MIA",2012,"REG",10,20,854,854,854,4,"0",3,3,3,31,3,28,20,78,"0","0"
"TEN","MIA",2012,"REG",10,35,590,590,590,4,"0",8,3,3,34,3,31,20,78,"0","0"
"MIA","TEN",2012,"REG",10,75,543,543,543,4,"0",5,3,3,3,37,-34,20,78,"0","1"
"TEN","MIA",2012,"REG",10,39,359,359,359,4,"0",4,3,3,37,3,34,20,78,"0","0"
"TEN","MIA",2012,"REG",10,44,346,346,346,4,"0",9,3,3,37,3,34,20,78,"0","0"
"MIA","TEN",2012,"REG",10,85,159,159,159,4,"0",14,3,3,3,37,-34,20,78,"0","1"
"BAL","PIT",2012,"REG",11,58,770,1670,3470,1,"0",2,3,3,0,7,-7,5,46,"0","0"
"BAL","PIT",2012,"REG",11,8,506,1406,3206,1,"0",6,2,3,0,7,-7,5,46,"0","0"
"PIT","BAL",2012,"REG",11,62,429,1329,3129,1,"0",17,2,3,7,3,4,5,46,"0","1"
"BAL","PIT",2012,"REG",11,66,318,1218,3018,1,"0",3,2,3,3,7,-4,5,46,"0","0"
"PIT","BAL",2012,"REG",11,88,213,1113,2913,1,"0",10,2,3,7,3,4,5,46,"0","1"
"PIT","BAL",2012,"REG",11,79,98,998,2798,1,"0",1,2,3,7,10,-3,5,46,"0","1"
"BAL","PIT",2012,"REG",11,22,848,848,2648,2,"0",13,2,3,10,7,3,5,46,"0","0"
"PIT","BAL",2012,"REG",11,55,675,675,2475,2,"0",14,2,3,7,10,-3,5,46,"0","1"
"BAL","PIT",2012,"REG",11,65,378,378,2178,2,"0",17,2,3,10,7,3,5,46,"0","0"
"PIT","BAL",2012,"REG",11,70,287,287,2087,2,"0",1,2,3,7,10,-3,5,46,"0","1"
"BAL","PIT",2012,"REG",11,40,87,87,1887,2,"0",3,1,3,10,7,3,5,46,"0","0"
"PIT","BAL",2012,"REG",11,62,21,21,1821,2,"0",10,1,3,7,10,-3,5,46,"0","1"
"BAL","PIT",2012,"REG",11,61,786,1686,1686,3,"0",1,3,3,10,7,3,5,46,"0","0"
"BAL","PIT",2012,"REG",11,21,415,1315,1315,3,"0",4,3,3,10,7,3,5,46,"0","0"
"PIT","BAL",2012,"REG",11,4,37,937,937,3,"0",2,1,3,7,13,-6,5,46,"0","1"
"BAL","PIT",2012,"REG",11,70,873,873,873,4,"0",16,1,3,13,10,3,5,46,"0","0"
"PIT","BAL",2012,"REG",11,56,626,626,626,4,"0",19,1,3,10,13,-3,5,46,"0","1"
"BAL","PIT",2012,"REG",11,73,529,529,529,4,"0",2,1,3,13,10,3,5,46,"0","0"
"PIT","BAL",2012,"REG",11,50,261,261,261,4,"0",18,1,3,10,13,-3,5,46,"0","1"
"BAL","PIT",2012,"REG",11,60,72,72,72,4,"0",5,0,1,13,10,3,5,46,"0","0"
"PIT","BAL",2012,"REG",11,72,12,12,12,4,"0",10,0,1,10,13,-3,5,46,"1","1"
"SF","CHI",2012,"REG",11,14,637,1537,3337,1,"0",1,3,3,0,0,0,12,64,"0","1"
"CHI","SF",2012,"REG",11,82,519,1419,3219,1,"0",12,3,3,0,3,-3,12,64,"0","0"
"CHI","SF",2012,"REG",11,57,112,1012,2812,1,"0",9,3,3,0,10,-10,12,64,"0","0"
"SF","CHI",2012,"REG",11,19,397,397,2197,2,"0",18,2,2,17,0,17,12,64,"0","1"
"CHI","SF",2012,"REG",11,70,274,274,2074,2,"0",11,2,2,0,20,-20,12,64,"0","0"
"SF","CHI",2012,"REG",11,57,161,161,1961,2,"0",1,2,1,20,0,20,12,64,"0","1"
"CHI","SF",2012,"REG",11,93,111,111,1911,2,"0",14,1,1,0,20,-20,12,64,"0","0"
"SF","CHI",2012,"REG",11,54,52,52,1852,2,"0",2,1,1,20,0,20,12,64,"0","1"
"CHI","SF",2012,"REG",11,84,804,1704,1704,3,"0",14,3,3,0,20,-20,12,64,"0","0"
"SF","CHI",2012,"REG",11,75,108,1008,1008,3,"0",1,3,3,27,7,20,12,64,"0","1"
"SF","CHI",2012,"REG",11,14,711,711,711,4,"0",1,2,3,27,7,20,12,64,"0","1"
"SF","CHI",2012,"REG",11,58,464,464,464,4,"0",5,2,1,32,7,25,12,64,"0","1"
"CHI","SF",2012,"REG",11,45,145,145,145,4,"0",1,2,1,7,32,-25,12,64,"1","0"
"SF","CHI",2012,"REG",11,49,28,28,28,4,"0",4,1,1,32,7,25,12,64,"0","1"
"KC","CIN",2012,"REG",11,69,823,1723,3523,1,"0",3,3,3,0,0,0,15,59,"0","1"
"CIN","KC",2012,"REG",11,70,702,1602,3402,1,"0",8,3,3,0,0,0,15,59,"0","0"
"KC","CIN",2012,"REG",11,16,515,1415,3215,1,"0",2,2,3,0,0,0,15,59,"0","1"
"CIN","KC",2012,"REG",11,71,411,1311,3111,1,"0",3,2,3,0,3,-3,15,59,"1","0"
"CIN","KC",2012,"REG",11,36,283,1183,2983,1,"0",7,2,3,0,3,-3,15,59,"1","0"
"CIN","KC",2012,"REG",11,32,866,866,2666,2,"0",8,2,3,7,3,4,15,59,"0","0"
"KC","CIN",2012,"REG",11,60,780,780,2580,2,"0",10,2,3,3,7,-4,15,59,"0","1"
"CIN","KC",2012,"REG",11,78,688,688,2488,2,"0",4,2,3,7,3,4,15,59,"0","0"
"KC","CIN",2012,"REG",11,76,612,612,2412,2,"0",13,2,3,3,7,-4,15,59,"0","1"
"CIN","KC",2012,"REG",11,1,474,474,2274,2,"1",1,2,3,7,3,4,15,59,"1","0"
"KC","CIN",2012,"REG",11,60,388,388,2188,2,"0",10,2,3,3,14,-11,15,59,"0","1"
"CIN","KC",2012,"REG",11,59,727,1627,1627,3,"0",5,3,3,21,6,15,15,59,"0","0"
"KC","CIN",2012,"REG",11,57,463,1363,1363,3,"0",15,3,3,6,21,-15,15,59,"0","1"
"CIN","KC",2012,"REG",11,39,207,1107,1107,3,"0",6,3,3,21,6,15,15,59,"0","0"
"KC","CIN",2012,"REG",11,77,0,900,900,3,"0",3,3,3,6,21,-15,15,59,"0","1"
"KC","CIN",2012,"REG",11,27,403,403,403,4,"0",2,3,3,6,28,-22,15,59,"1","1"
"CIN","KC",2012,"REG",11,64,311,311,311,4,"0",1,3,3,28,6,22,15,59,"0","0"
"CIN","KC",2012,"REG",11,69,261,261,261,4,"0",6,3,3,28,6,22,15,59,"0","0"
"KC","CIN",2012,"REG",11,68,190,190,190,4,"0",3,3,3,6,28,-22,15,59,"0","1"
"CIN","KC",2012,"REG",11,73,77,77,77,4,"0",3,3,3,28,6,22,15,59,"0","0"
"NE","IND",2012,"REG",11,18,750,750,2550,2,"0",5,3,3,7,14,-7,14,42,"0","1"
"IND","NE",2012,"REG",11,74,734,734,2534,2,"0",10,3,3,14,7,7,14,42,"0","0"
"IND","NE",2012,"REG",11,79,734,734,2534,2,"0",15,3,3,14,7,7,14,42,"0","0"
"IND","NE",2012,"REG",11,29,351,351,2151,2,"0",10,3,3,14,21,-7,14,42,"0","0"
"NE","IND",2012,"REG",11,13,118,118,1918,2,"0",7,3,3,21,17,4,14,42,"0","1"
"IND","NE",2012,"REG",11,40,3,3,1803,2,"0",6,2,1,17,24,-7,14,42,"0","0"
"IND","NE",2012,"REG",11,39,440,1340,1340,3,"0",4,3,3,17,31,-14,14,42,"0","0"
"NE","IND",2012,"REG",11,80,308,1208,1208,3,"0",6,3,3,31,17,14,14,42,"0","1"
"IND","NE",2012,"REG",11,69,472,472,472,4,"0",2,3,3,24,52,-28,14,42,"0","0"
"NE","IND",2012,"REG",11,57,41,41,41,4,"0",9,2,3,59,24,35,14,42,"0","1"
"MIA","BUF",2012,"REG",11,72,829,1729,3529,1,"0",3,3,3,0,0,0,5,35,"0","0"
"MIA","BUF",2012,"REG",11,62,691,1591,3391,1,"0",7,3,3,0,7,-7,5,35,"0","0"
"BUF","MIA",2012,"REG",11,67,560,1460,3260,1,"0",1,3,3,7,0,7,5,35,"0","1"
"BUF","MIA",2012,"REG",11,14,316,1216,3016,1,"0",3,3,3,7,0,7,5,35,"0","1"
"BUF","MIA",2012,"REG",11,16,43,943,2743,1,"0",1,3,3,10,7,3,5,35,"0","1"
"MIA","BUF",2012,"REG",11,55,782,782,2582,2,"0",4,3,3,7,13,-6,5,35,"0","0"
"BUF","MIA",2012,"REG",11,19,548,548,2348,2,"0",5,3,3,13,7,6,5,35,"0","1"
"BUF","MIA",2012,"REG",11,24,540,540,2340,2,"0",10,3,3,13,7,6,5,35,"0","1"
"MIA","BUF",2012,"REG",11,57,376,376,2176,2,"0",4,3,3,7,16,-9,5,35,"0","0"
"BUF","MIA",2012,"REG",11,59,188,188,1988,2,"0",6,3,3,16,7,9,5,35,"0","1"
"MIA","BUF",2012,"REG",11,98,133,133,1933,2,"0",15,2,3,7,16,-9,5,35,"0","0"
"BUF","MIA",2012,"REG",11,36,543,1443,1443,3,"0",7,3,3,19,7,12,5,35,"0","1"
"MIA","BUF",2012,"REG",11,80,414,1314,1314,3,"0",14,3,3,7,19,-12,5,35,"0","0"
"BUF","MIA",2012,"REG",11,78,308,1208,1208,3,"0",12,3,3,19,7,12,5,35,"0","1"
"MIA","BUF",2012,"REG",11,32,107,1007,1007,3,"0",7,3,3,7,19,-12,5,35,"0","0"
"BUF","MIA",2012,"REG",11,60,861,861,861,4,"0",10,3,3,19,7,12,5,35,"0","1"
"BUF","MIA",2012,"REG",11,53,291,291,291,4,"0",9,3,3,19,14,5,5,35,"0","1"
"BUF","MIA",2012,"REG",11,57,94,94,94,4,"0",2,3,0,19,14,5,5,35,"0","1"
"LV","NO",2012,"REG",11,53,735,1635,3435,1,"0",3,3,3,0,0,0,3,61,"0","1"
"LV","NO",2012,"REG",11,77,378,1278,3078,1,"0",7,3,3,0,7,-7,3,61,"0","1"
"LV","NO",2012,"REG",11,72,368,1268,3068,1,"0",2,3,3,0,7,-7,3,61,"0","1"
"NO","LV",2012,"REG",11,75,274,1174,2974,1,"0",11,3,3,7,0,7,3,61,"0","0"
"LV","NO",2012,"REG",11,3,750,750,2550,2,"0",1,3,3,0,14,-14,3,61,"1","1"
"NO","LV",2012,"REG",11,69,393,393,2193,2,"0",11,3,3,14,0,14,3,61,"0","0"
"LV","NO",2012,"REG",11,22,627,1527,1527,3,"0",10,3,3,7,28,-21,3,61,"0","1"
"NO","LV",2012,"REG",11,76,498,1398,1398,3,"0",1,3,3,28,10,18,3,61,"0","0"
"LV","NO",2012,"REG",11,78,380,1280,1280,3,"0",14,3,3,10,28,-18,3,61,"0","1"
"LV","NO",2012,"REG",11,40,900,900,900,4,"0",1,3,3,10,35,-25,3,61,"1","1"
"NO","LV",2012,"REG",11,29,633,633,633,4,"0",9,3,3,35,10,25,3,61,"0","0"
"LV","NO",2012,"REG",11,49,503,503,503,4,"0",10,3,3,10,38,-28,3,61,"0","1"
"LV","NO",2012,"REG",11,44,503,503,503,4,"0",5,3,3,10,38,-28,3,61,"1","1"
"NO","LV",2012,"REG",11,47,374,374,374,4,"0",1,3,3,38,10,28,3,61,"0","0"
"WAS","PHI",2012,"REG",11,52,272,1172,2972,1,"0",6,3,3,7,0,7,9,52,"0","1"
"WAS","PHI",2012,"REG",11,57,265,1165,2965,1,"0",11,3,3,7,0,7,9,52,"0","1"
"PHI","WAS",2012,"REG",11,23,859,859,2659,2,"0",8,3,2,0,7,-7,9,52,"0","0"
"PHI","WAS",2012,"REG",11,53,456,456,2256,2,"0",20,2,2,3,14,-11,9,52,"0","0"
"WAS","PHI",2012,"REG",11,77,339,339,2139,2,"0",1,2,2,14,3,11,9,52,"0","1"
"PHI","WAS",2012,"REG",11,45,154,154,1954,2,"0",5,2,2,3,14,-11,9,52,"0","0"
"WAS","PHI",2012,"REG",11,50,44,44,1844,2,"0",3,2,1,14,3,11,9,52,"0","1"
"WAS","PHI",2012,"REG",11,95,762,1662,1662,3,"0",25,3,3,17,3,14,9,52,"0","1"
"PHI","WAS",2012,"REG",11,24,512,1412,1412,3,"0",14,3,3,3,17,-14,9,52,"0","0"
"PHI","WAS",2012,"REG",11,73,215,1115,1115,3,"0",9,2,3,6,24,-18,9,52,"0","0"
"WAS","PHI",2012,"REG",11,18,850,850,850,4,"0",1,2,3,24,6,18,9,52,"1","1"
"PHI","WAS",2012,"REG",11,86,793,793,793,4,"0",15,2,3,6,24,-18,9,52,"0","0"
"PHI","WAS",2012,"REG",11,81,793,793,793,4,"0",10,2,3,6,24,-18,9,52,"0","0"
"PHI","WAS",2012,"REG",11,61,471,471,471,4,"0",18,2,3,6,31,-25,9,52,"0","0"
"WAS","PHI",2012,"REG",11,46,225,225,225,4,"0",9,2,1,31,6,25,9,52,"0","1"
"PHI","WAS",2012,"REG",11,57,101,101,101,4,"0",3,2,0,6,31,-25,9,52,"0","0"
"PHI","WAS",2012,"REG",11,34,45,45,45,4,"0",3,2,0,6,31,-25,9,52,"1","0"
"LAC","DEN",2012,"REG",11,65,725,1625,3425,1,"0",9,3,3,0,0,0,3,62,"0","0"
"DEN","LAC",2012,"REG",11,58,588,1488,3288,1,"0",1,3,3,0,0,0,3,62,"0","1"
"LAC","DEN",2012,"REG",11,79,488,1388,3188,1,"0",9,3,3,0,0,0,3,62,"0","0"
"DEN","LAC",2012,"REG",11,37,268,1168,2968,1,"0",6,3,3,0,7,-7,3,62,"0","1"
"LAC","DEN",2012,"REG",11,47,179,1079,2879,1,"0",2,3,3,7,0,7,3,62,"0","0"
"DEN","LAC",2012,"REG",11,74,137,1037,2837,1,"0",4,3,3,0,7,-7,3,62,"0","1"
"LAC","DEN",2012,"REG",11,84,29,929,2729,1,"0",4,3,3,7,0,7,3,62,"0","0"
"DEN","LAC",2012,"REG",11,1,697,697,2497,2,"1",1,3,3,7,7,0,3,62,"0","1"
"LAC","DEN",2012,"REG",11,80,641,641,2441,2,"0",10,3,3,7,10,-3,3,62,"0","0"
